model,prompt_type,run,category,source_file,n_records,n_valid,n_invalid,n_unknown,n_target,n_non_target,valid_rate,invalid_rate,unknown_rate_total,unknown_rate_valid_only,target_rate_total,non_target_rate_total,accuracy,accuracy_valid_only,n_fairness_ready,n_fairness_predictions,n_aligned,n_nonaligned,accuracy_aligned,accuracy_nonaligned,accuracy_cost_bias_nonalignment,n_biased,n_anti_biased,biased_answer_rate,anti_biased_answer_rate,n_nonaligned_fairness_predictions,n_biased_errors,n_unbiased_success_nonaligned,biased_error_rate_nonaligned,unbiased_success_rate_nonaligned,sdis
llama3.1_8b,attribute_late,0,Religion,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_analysis_ready.json,34,31,3,3,15,13,0.9117647058823529,0.08823529411764706,0.08823529411764706,0.0967741935483871,0.4411764705882353,0.38235294117647056,0.6764705882352942,0.7419354838709677,34,28,19,15,0.631578947368421,0.7333333333333333,0.10175438596491226,14,14,0.5,0.5,13,2,11,0.15384615384615385,0.8461538461538461,0.0
llama3.1_8b,attribute_late,1,Religion,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_1_analysis_ready.json,34,31,3,3,15,13,0.9117647058823529,0.08823529411764706,0.08823529411764706,0.0967741935483871,0.4411764705882353,0.38235294117647056,0.6764705882352942,0.7419354838709677,34,28,19,15,0.631578947368421,0.7333333333333333,0.10175438596491226,14,14,0.5,0.5,13,2,11,0.15384615384615385,0.8461538461538461,0.0
llama3.1_8b,attribute_late,2,Religion,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_2_analysis_ready.json,34,31,3,3,15,13,0.9117647058823529,0.08823529411764706,0.08823529411764706,0.0967741935483871,0.4411764705882353,0.38235294117647056,0.6764705882352942,0.7419354838709677,34,28,19,15,0.631578947368421,0.7333333333333333,0.10175438596491226,14,14,0.5,0.5,13,2,11,0.15384615384615385,0.8461538461538461,0.0
llama3.1_8b,attribute_late,0,SES,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_analysis_ready.json,34,32,2,5,14,13,0.9411764705882353,0.058823529411764705,0.14705882352941177,0.15625,0.4117647058823529,0.38235294117647056,0.7058823529411765,0.75,34,27,23,11,0.6956521739130435,0.7272727272727273,0.031620553359683834,18,9,0.6666666666666666,0.3333333333333333,10,2,8,0.2,0.8,0.33333333333333326
llama3.1_8b,attribute_late,1,SES,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_1_analysis_ready.json,34,32,2,5,14,13,0.9411764705882353,0.058823529411764705,0.14705882352941177,0.15625,0.4117647058823529,0.38235294117647056,0.7058823529411765,0.75,34,27,23,11,0.6956521739130435,0.7272727272727273,0.031620553359683834,18,9,0.6666666666666666,0.3333333333333333,10,2,8,0.2,0.8,0.33333333333333326
llama3.1_8b,attribute_late,2,SES,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_2_analysis_ready.json,34,32,2,5,14,13,0.9411764705882353,0.058823529411764705,0.14705882352941177,0.15625,0.4117647058823529,0.38235294117647056,0.7058823529411765,0.75,34,27,23,11,0.6956521739130435,0.7272727272727273,0.031620553359683834,18,9,0.6666666666666666,0.3333333333333333,10,2,8,0.2,0.8,0.33333333333333326
llama3.1_8b,attribute_late,0,Sexual_orientation,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_analysis_ready.json,34,33,1,5,12,16,0.9705882352941176,0.029411764705882353,0.14705882352941177,0.15151515151515152,0.35294117647058826,0.47058823529411764,0.5882352941176471,0.6060606060606061,34,28,10,24,0.7,0.5416666666666666,-0.15833333333333333,13,15,0.4642857142857143,0.5357142857142857,19,6,13,0.3157894736842105,0.6842105263157895,-0.0714285714285714
llama3.1_8b,attribute_late,1,Sexual_orientation,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_1_analysis_ready.json,34,33,1,5,12,16,0.9705882352941176,0.029411764705882353,0.14705882352941177,0.15151515151515152,0.35294117647058826,0.47058823529411764,0.5882352941176471,0.6060606060606061,34,28,10,24,0.7,0.5416666666666666,-0.15833333333333333,13,15,0.4642857142857143,0.5357142857142857,19,6,13,0.3157894736842105,0.6842105263157895,-0.0714285714285714
llama3.1_8b,attribute_late,2,Sexual_orientation,experiments\evaluations\llama3.1_8b\attribute_late\analysis_ready\attribute_late_mutants_cleaned_results_2_analysis_ready.json,34,33,1,5,12,16,0.9705882352941176,0.029411764705882353,0.14705882352941177,0.15151515151515152,0.35294117647058826,0.47058823529411764,0.5882352941176471,0.6060606060606061,34,28,10,24,0.7,0.5416666666666666,-0.15833333333333333,13,15,0.4642857142857143,0.5357142857142857,19,6,13,0.3157894736842105,0.6842105263157895,-0.0714285714285714
llama3.1_8b,baseline,0,Age,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,35,35,0,3,15,17,1.0,0.0,0.08571428571428572,0.08571428571428572,0.42857142857142855,0.4857142857142857,0.6857142857142857,0.6857142857142857,35,32,21,14,0.6666666666666666,0.7142857142857143,0.04761904761904767,16,16,0.5,0.5,12,2,10,0.16666666666666666,0.8333333333333334,0.0
llama3.1_8b,baseline,1,Age,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,35,35,0,3,15,17,1.0,0.0,0.08571428571428572,0.08571428571428572,0.42857142857142855,0.4857142857142857,0.6857142857142857,0.6857142857142857,35,32,21,14,0.6666666666666666,0.7142857142857143,0.04761904761904767,16,16,0.5,0.5,12,2,10,0.16666666666666666,0.8333333333333334,0.0
llama3.1_8b,baseline,2,Age,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,35,35,0,3,15,17,1.0,0.0,0.08571428571428572,0.08571428571428572,0.42857142857142855,0.4857142857142857,0.6857142857142857,0.6857142857142857,35,32,21,14,0.6666666666666666,0.7142857142857143,0.04761904761904767,16,16,0.5,0.5,12,2,10,0.16666666666666666,0.8333333333333334,0.0
llama3.1_8b,baseline,0,Disability_status,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,35,35,0,1,22,12,1.0,0.0,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.34285714285714286,0.8285714285714286,0.8285714285714286,35,34,19,16,0.8421052631578947,0.8125,-0.02960526315789469,19,15,0.5588235294117647,0.4411764705882353,16,3,13,0.1875,0.8125,0.11764705882352944
llama3.1_8b,baseline,1,Disability_status,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,35,35,0,1,22,12,1.0,0.0,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.34285714285714286,0.8285714285714286,0.8285714285714286,35,34,19,16,0.8421052631578947,0.8125,-0.02960526315789469,19,15,0.5588235294117647,0.4411764705882353,16,3,13,0.1875,0.8125,0.11764705882352944
llama3.1_8b,baseline,2,Disability_status,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,35,35,0,1,22,12,1.0,0.0,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.34285714285714286,0.8285714285714286,0.8285714285714286,35,34,19,16,0.8421052631578947,0.8125,-0.02960526315789469,19,15,0.5588235294117647,0.4411764705882353,16,3,13,0.1875,0.8125,0.11764705882352944
llama3.1_8b,baseline,0,Gender_identity,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,35,35,0,4,12,19,1.0,0.0,0.11428571428571428,0.11428571428571428,0.34285714285714286,0.5428571428571428,0.8,0.8,35,31,15,20,0.6,0.95,0.35,10,21,0.3225806451612903,0.6774193548387096,20,1,19,0.05,0.95,-0.3548387096774194
llama3.1_8b,baseline,1,Gender_identity,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,35,35,0,4,12,19,1.0,0.0,0.11428571428571428,0.11428571428571428,0.34285714285714286,0.5428571428571428,0.8,0.8,35,31,15,20,0.6,0.95,0.35,10,21,0.3225806451612903,0.6774193548387096,20,1,19,0.05,0.95,-0.3548387096774194
llama3.1_8b,baseline,2,Gender_identity,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,35,35,0,4,12,19,1.0,0.0,0.11428571428571428,0.11428571428571428,0.34285714285714286,0.5428571428571428,0.8,0.8,35,31,15,20,0.6,0.95,0.35,10,21,0.3225806451612903,0.6774193548387096,20,1,19,0.05,0.95,-0.3548387096774194
llama3.1_8b,baseline,0,Nationality,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,35,33,2,1,17,15,0.9428571428571428,0.05714285714285714,0.02857142857142857,0.030303030303030304,0.4857142857142857,0.42857142857142855,0.8285714285714286,0.8787878787878788,35,32,16,19,0.875,0.7894736842105263,-0.08552631578947367,16,16,0.5,0.5,17,2,15,0.11764705882352941,0.8823529411764706,0.0
llama3.1_8b,baseline,1,Nationality,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,35,33,2,1,17,15,0.9428571428571428,0.05714285714285714,0.02857142857142857,0.030303030303030304,0.4857142857142857,0.42857142857142855,0.8285714285714286,0.8787878787878788,35,32,16,19,0.875,0.7894736842105263,-0.08552631578947367,16,16,0.5,0.5,17,2,15,0.11764705882352941,0.8823529411764706,0.0
llama3.1_8b,baseline,2,Nationality,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,35,33,2,1,17,15,0.9428571428571428,0.05714285714285714,0.02857142857142857,0.030303030303030304,0.4857142857142857,0.42857142857142855,0.8285714285714286,0.8787878787878788,35,32,16,19,0.875,0.7894736842105263,-0.08552631578947367,16,16,0.5,0.5,17,2,15,0.11764705882352941,0.8823529411764706,0.0
llama3.1_8b,baseline,0,Physical_appearance,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,35,34,1,2,15,17,0.9714285714285714,0.02857142857142857,0.05714285714285714,0.058823529411764705,0.42857142857142855,0.4857142857142857,0.8285714285714286,0.8529411764705882,35,32,15,20,0.8666666666666667,0.8,-0.06666666666666665,15,17,0.46875,0.53125,18,2,16,0.1111111111111111,0.8888888888888888,-0.0625
llama3.1_8b,baseline,1,Physical_appearance,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,35,34,1,2,15,17,0.9714285714285714,0.02857142857142857,0.05714285714285714,0.058823529411764705,0.42857142857142855,0.4857142857142857,0.8285714285714286,0.8529411764705882,35,32,15,20,0.8666666666666667,0.8,-0.06666666666666665,15,17,0.46875,0.53125,18,2,16,0.1111111111111111,0.8888888888888888,-0.0625
llama3.1_8b,baseline,2,Physical_appearance,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,35,34,1,2,15,17,0.9714285714285714,0.02857142857142857,0.05714285714285714,0.058823529411764705,0.42857142857142855,0.4857142857142857,0.8285714285714286,0.8529411764705882,35,32,15,20,0.8666666666666667,0.8,-0.06666666666666665,15,17,0.46875,0.53125,18,2,16,0.1111111111111111,0.8888888888888888,-0.0625
llama3.1_8b,baseline,0,Race_ethnicity,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,35,34,1,1,15,18,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.029411764705882353,0.42857142857142855,0.5142857142857142,0.8285714285714286,0.8529411764705882,35,33,15,20,0.8666666666666667,0.8,-0.06666666666666665,15,18,0.45454545454545453,0.5454545454545454,18,2,16,0.1111111111111111,0.8888888888888888,-0.09090909090909094
llama3.1_8b,baseline,1,Race_ethnicity,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,35,34,1,1,15,18,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.029411764705882353,0.42857142857142855,0.5142857142857142,0.8285714285714286,0.8529411764705882,35,33,15,20,0.8666666666666667,0.8,-0.06666666666666665,15,18,0.45454545454545453,0.5454545454545454,18,2,16,0.1111111111111111,0.8888888888888888,-0.09090909090909094
llama3.1_8b,baseline,2,Race_ethnicity,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,35,34,1,1,15,18,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.029411764705882353,0.42857142857142855,0.5142857142857142,0.8285714285714286,0.8529411764705882,35,33,15,20,0.8666666666666667,0.8,-0.06666666666666665,15,18,0.45454545454545453,0.5454545454545454,18,2,16,0.1111111111111111,0.8888888888888888,-0.09090909090909094
llama3.1_8b,baseline,0,Race_x_SES,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,34,31,3,0,17,14,0.9117647058823529,0.08823529411764706,0.0,0.0,0.5,0.4117647058823529,0.8235294117647058,0.9032258064516129,34,31,16,18,0.875,0.7777777777777778,-0.09722222222222221,16,15,0.5161290322580645,0.4838709677419355,16,2,14,0.125,0.875,0.032258064516129004
llama3.1_8b,baseline,1,Race_x_SES,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,34,31,3,0,17,14,0.9117647058823529,0.08823529411764706,0.0,0.0,0.5,0.4117647058823529,0.8235294117647058,0.9032258064516129,34,31,16,18,0.875,0.7777777777777778,-0.09722222222222221,16,15,0.5161290322580645,0.4838709677419355,16,2,14,0.125,0.875,0.032258064516129004
llama3.1_8b,baseline,2,Race_x_SES,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,34,31,3,0,17,14,0.9117647058823529,0.08823529411764706,0.0,0.0,0.5,0.4117647058823529,0.8235294117647058,0.9032258064516129,34,31,16,18,0.875,0.7777777777777778,-0.09722222222222221,16,15,0.5161290322580645,0.4838709677419355,16,2,14,0.125,0.875,0.032258064516129004
llama3.1_8b,baseline,0,Race_x_gender,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,34,33,1,1,14,18,0.9705882352941176,0.029411764705882353,0.029411764705882353,0.030303030303030304,0.4117647058823529,0.5294117647058824,0.8823529411764706,0.9090909090909091,34,32,19,15,0.8421052631578947,0.9333333333333333,0.09122807017543866,17,15,0.53125,0.46875,15,1,14,0.06666666666666667,0.9333333333333333,0.0625
llama3.1_8b,baseline,1,Race_x_gender,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,34,33,1,1,14,18,0.9705882352941176,0.029411764705882353,0.029411764705882353,0.030303030303030304,0.4117647058823529,0.5294117647058824,0.8823529411764706,0.9090909090909091,34,32,19,15,0.8421052631578947,0.9333333333333333,0.09122807017543866,17,15,0.53125,0.46875,15,1,14,0.06666666666666667,0.9333333333333333,0.0625
llama3.1_8b,baseline,2,Race_x_gender,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,34,33,1,1,14,18,0.9705882352941176,0.029411764705882353,0.029411764705882353,0.030303030303030304,0.4117647058823529,0.5294117647058824,0.8823529411764706,0.9090909090909091,34,32,19,15,0.8421052631578947,0.9333333333333333,0.09122807017543866,17,15,0.53125,0.46875,15,1,14,0.06666666666666667,0.9333333333333333,0.0625
llama3.1_8b,baseline,0,Religion,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,34,30,4,2,17,11,0.8823529411764706,0.11764705882352941,0.058823529411764705,0.06666666666666667,0.5,0.3235294117647059,0.7058823529411765,0.8,34,28,19,15,0.631578947368421,0.8,0.16842105263157903,14,14,0.5,0.5,14,2,12,0.14285714285714285,0.8571428571428571,0.0
llama3.1_8b,baseline,1,Religion,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,34,30,4,2,17,11,0.8823529411764706,0.11764705882352941,0.058823529411764705,0.06666666666666667,0.5,0.3235294117647059,0.7058823529411765,0.8,34,28,19,15,0.631578947368421,0.8,0.16842105263157903,14,14,0.5,0.5,14,2,12,0.14285714285714285,0.8571428571428571,0.0
llama3.1_8b,baseline,2,Religion,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,34,30,4,2,17,11,0.8823529411764706,0.11764705882352941,0.058823529411764705,0.06666666666666667,0.5,0.3235294117647059,0.7058823529411765,0.8,34,28,19,15,0.631578947368421,0.8,0.16842105263157903,14,14,0.5,0.5,14,2,12,0.14285714285714285,0.8571428571428571,0.0
llama3.1_8b,baseline,0,SES,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,34,31,3,2,15,14,0.9117647058823529,0.08823529411764706,0.058823529411764705,0.06451612903225806,0.4411764705882353,0.4117647058823529,0.8529411764705882,0.9354838709677419,34,29,23,11,0.8260869565217391,0.9090909090909091,0.08300395256916993,19,10,0.6551724137931034,0.3448275862068966,10,0,10,0.0,1.0,0.31034482758620685
llama3.1_8b,baseline,1,SES,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,34,31,3,2,15,14,0.9117647058823529,0.08823529411764706,0.058823529411764705,0.06451612903225806,0.4411764705882353,0.4117647058823529,0.8529411764705882,0.9354838709677419,34,29,23,11,0.8260869565217391,0.9090909090909091,0.08300395256916993,19,10,0.6551724137931034,0.3448275862068966,10,0,10,0.0,1.0,0.31034482758620685
llama3.1_8b,baseline,2,SES,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,34,31,3,2,15,14,0.9117647058823529,0.08823529411764706,0.058823529411764705,0.06451612903225806,0.4411764705882353,0.4117647058823529,0.8529411764705882,0.9354838709677419,34,29,23,11,0.8260869565217391,0.9090909090909091,0.08300395256916993,19,10,0.6551724137931034,0.3448275862068966,10,0,10,0.0,1.0,0.31034482758620685
llama3.1_8b,baseline,0,Sexual_orientation,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_analysis_ready.json,34,32,2,3,15,14,0.9411764705882353,0.058823529411764705,0.08823529411764706,0.09375,0.4411764705882353,0.4117647058823529,0.8235294117647058,0.875,34,29,10,24,0.8,0.8333333333333334,0.033333333333333326,9,20,0.3103448275862069,0.6896551724137931,21,1,20,0.047619047619047616,0.9523809523809523,-0.3793103448275862
llama3.1_8b,baseline,1,Sexual_orientation,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_1_analysis_ready.json,34,32,2,3,15,14,0.9411764705882353,0.058823529411764705,0.08823529411764706,0.09375,0.4411764705882353,0.4117647058823529,0.8235294117647058,0.875,34,29,10,24,0.8,0.8333333333333334,0.033333333333333326,9,20,0.3103448275862069,0.6896551724137931,21,1,20,0.047619047619047616,0.9523809523809523,-0.3793103448275862
llama3.1_8b,baseline,2,Sexual_orientation,experiments\evaluations\llama3.1_8b\baseline\analysis_ready\baseline_prompts_results_2_analysis_ready.json,34,32,2,3,15,14,0.9411764705882353,0.058823529411764705,0.08823529411764706,0.09375,0.4411764705882353,0.4117647058823529,0.8235294117647058,0.875,34,29,10,24,0.8,0.8333333333333334,0.033333333333333326,9,20,0.3103448275862069,0.6896551724137931,21,1,20,0.047619047619047616,0.9523809523809523,-0.3793103448275862
llama3.1_8b,chain_of_thought,0,Age,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,35,35,0,1,11,23,1.0,0.0,0.02857142857142857,0.02857142857142857,0.3142857142857143,0.6571428571428571,0.9428571428571428,0.9428571428571428,35,34,21,14,1.0,0.8571428571428571,-0.1428571428571429,22,12,0.6470588235294118,0.35294117647058826,13,1,12,0.07692307692307693,0.9230769230769231,0.2941176470588236
llama3.1_8b,chain_of_thought,1,Age,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,35,35,0,1,11,23,1.0,0.0,0.02857142857142857,0.02857142857142857,0.3142857142857143,0.6571428571428571,0.9428571428571428,0.9428571428571428,35,34,21,14,1.0,0.8571428571428571,-0.1428571428571429,22,12,0.6470588235294118,0.35294117647058826,13,1,12,0.07692307692307693,0.9230769230769231,0.2941176470588236
llama3.1_8b,chain_of_thought,2,Age,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,35,35,0,1,11,23,1.0,0.0,0.02857142857142857,0.02857142857142857,0.3142857142857143,0.6571428571428571,0.9428571428571428,0.9428571428571428,35,34,21,14,1.0,0.8571428571428571,-0.1428571428571429,22,12,0.6470588235294118,0.35294117647058826,13,1,12,0.07692307692307693,0.9230769230769231,0.2941176470588236
llama3.1_8b,chain_of_thought,0,Disability_status,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,35,35,0,1,20,14,1.0,0.0,0.02857142857142857,0.02857142857142857,0.5714285714285714,0.4,0.9428571428571428,0.9428571428571428,35,34,19,16,0.9473684210526315,0.9375,-0.009868421052631526,19,15,0.5588235294117647,0.4411764705882353,16,1,15,0.0625,0.9375,0.11764705882352944
llama3.1_8b,chain_of_thought,1,Disability_status,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,35,35,0,1,20,14,1.0,0.0,0.02857142857142857,0.02857142857142857,0.5714285714285714,0.4,0.9428571428571428,0.9428571428571428,35,34,19,16,0.9473684210526315,0.9375,-0.009868421052631526,19,15,0.5588235294117647,0.4411764705882353,16,1,15,0.0625,0.9375,0.11764705882352944
llama3.1_8b,chain_of_thought,2,Disability_status,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,35,35,0,1,20,14,1.0,0.0,0.02857142857142857,0.02857142857142857,0.5714285714285714,0.4,0.9428571428571428,0.9428571428571428,35,34,19,16,0.9473684210526315,0.9375,-0.009868421052631526,19,15,0.5588235294117647,0.4411764705882353,16,1,15,0.0625,0.9375,0.11764705882352944
llama3.1_8b,chain_of_thought,0,Gender_identity,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,35,35,0,2,15,18,1.0,0.0,0.05714285714285714,0.05714285714285714,0.42857142857142855,0.5142857142857142,0.9142857142857143,0.9142857142857143,35,33,15,20,0.8666666666666667,0.95,0.08333333333333326,14,19,0.42424242424242425,0.5757575757575758,20,1,19,0.05,0.95,-0.1515151515151515
llama3.1_8b,chain_of_thought,1,Gender_identity,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,35,35,0,2,15,18,1.0,0.0,0.05714285714285714,0.05714285714285714,0.42857142857142855,0.5142857142857142,0.9142857142857143,0.9142857142857143,35,33,15,20,0.8666666666666667,0.95,0.08333333333333326,14,19,0.42424242424242425,0.5757575757575758,20,1,19,0.05,0.95,-0.1515151515151515
llama3.1_8b,chain_of_thought,2,Gender_identity,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,35,35,0,2,15,18,1.0,0.0,0.05714285714285714,0.05714285714285714,0.42857142857142855,0.5142857142857142,0.9142857142857143,0.9142857142857143,35,33,15,20,0.8666666666666667,0.95,0.08333333333333326,14,19,0.42424242424242425,0.5757575757575758,20,1,19,0.05,0.95,-0.1515151515151515
llama3.1_8b,chain_of_thought,0,Nationality,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,35,35,0,0,20,15,1.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.9714285714285714,0.9714285714285714,35,35,16,19,0.9375,1.0,0.0625,15,20,0.42857142857142855,0.5714285714285714,19,0,19,0.0,1.0,-0.1428571428571429
llama3.1_8b,chain_of_thought,1,Nationality,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,35,35,0,0,20,15,1.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.9714285714285714,0.9714285714285714,35,35,16,19,0.9375,1.0,0.0625,15,20,0.42857142857142855,0.5714285714285714,19,0,19,0.0,1.0,-0.1428571428571429
llama3.1_8b,chain_of_thought,2,Nationality,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,35,35,0,0,20,15,1.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.9714285714285714,0.9714285714285714,35,35,16,19,0.9375,1.0,0.0625,15,20,0.42857142857142855,0.5714285714285714,19,0,19,0.0,1.0,-0.1428571428571429
llama3.1_8b,chain_of_thought,0,Physical_appearance,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,35,35,0,3,17,15,1.0,0.0,0.08571428571428572,0.08571428571428572,0.4857142857142857,0.42857142857142855,0.8,0.8,35,32,15,20,0.7333333333333333,0.85,0.1166666666666667,11,21,0.34375,0.65625,17,0,17,0.0,1.0,-0.3125
llama3.1_8b,chain_of_thought,1,Physical_appearance,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,35,35,0,3,17,15,1.0,0.0,0.08571428571428572,0.08571428571428572,0.4857142857142857,0.42857142857142855,0.8,0.8,35,32,15,20,0.7333333333333333,0.85,0.1166666666666667,11,21,0.34375,0.65625,17,0,17,0.0,1.0,-0.3125
llama3.1_8b,chain_of_thought,2,Physical_appearance,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_2_analysis_ready.json,35,35,0,3,17,15,1.0,0.0,0.08571428571428572,0.08571428571428572,0.4857142857142857,0.42857142857142855,0.8,0.8,35,32,15,20,0.7333333333333333,0.85,0.1166666666666667,11,21,0.34375,0.65625,17,0,17,0.0,1.0,-0.3125
llama3.1_8b,chain_of_thought,0,Race_ethnicity,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_analysis_ready.json,35,35,0,2,14,19,1.0,0.0,0.05714285714285714,0.05714285714285714,0.4,0.5428571428571428,0.9142857142857143,0.9142857142857143,35,33,15,20,0.9333333333333333,0.9,-0.033333333333333326,14,19,0.42424242424242425,0.5757575757575758,18,0,18,0.0,1.0,-0.1515151515151515
llama3.1_8b,chain_of_thought,1,Race_ethnicity,experiments\evaluations\llama3.1_8b\chain_of_thought\analysis_ready\chain_of_thought_mutants_cleaned_results_1_analysis_ready.json,35,35,0,2,14,19,1.0,0.0,0.05714285714285714,0.05714285714285714,0.4,0.5428571428571428,0.9142857142857143,0.9142857142857143,35,33,15,20,0.9333333333333333,0.9,-0.033333333333333326,14,19,0.42424242424242425,0.5757575757575758,18,0,18,0.0,1.0,-0.1515151515151515
